park_name,park_type,address,latitude,longitude,area
푸른수목원,근린공원,서울특별시 구로구 항동 31,37.48196844,126.8236695,100809
성북,근린공원,서울특별시 성북구 성북동 168-274,37.5951220028,127.0072874928,69676.5
신길8구역소공원,소공원,서울특별시 영등포구 신길동 3126,37.502528,126.912451,2361
신길9구역소공원,소공원,서울특별시 영등포구 신길동 3403,37.502802,126.911686,2133
신길12구역소공원,소공원,서울특별시 영등포구 신길동 336-317,37.504178,126.9067851,2650
골목,어린이공원,서울특별시 구로구 고척동 224-3,37.507017,126.853545,266
도레미,어린이공원,서울특별시 구로구 고척동 331-1,37.508017,126.852322,326.3
꿈마을,어린이공원,서울특별시 구로구 구로동 777-1,37.487173,126.8901545,909
환경,어린이공원,서울특별시 구로구 구로동 797-1,37.48502191,126.888408,528
희망,어린이공원,서울특별시 구로구 구로동 745-74,37.48703809,126.886243,669
삼각,어린이공원,서울특별시 구로구 구로동 47,37.50135772,126.8920128,2633.5
삭새,어린이공원,서울특별시 구로구 궁동 237-6,37.496337,126.825012,2077
수른,어린이공원,서울특별시 구로구 궁동 279-6,37.49794413,126.829601,332
온수,어린이공원,서울특별시 구로구 온수동 73-5,37.494631,126.8177077,475
화원,어린이공원,서울특별시 구로구 구로동 478-1,37.49791653,126.8804405,4544
신도림,어린이공원,서울특별시 구로구 신도림동 646-1,37.51070916,126.8883753,2292
구로리,어린이공원,서울특별시 구로구 구로동 139-82,37.4904165,126.891578,7782
애경,어린이공원,서울특별시 구로구 구로동 501-22,37.500156,126.8846598,2996
미래사랑,어린이공원,서울특별시 구로구 신도림동 314-2,37.50984705,126.8890762,5870
솔길,어린이공원,서울특별시 구로구 구로동 391-1,37.48918401,126.8804792,1999
오동나무,어린이공원,서울특별시 구로구 오류동 353-4,37.485594,126.838383,1815
버들,어린이공원,서울특별시 구로구 천왕동 277-14,37.48155019,126.8406417,6167
이펜시아,어린이공원,서울특별시 구로구 천왕동 2-5,37.483092,126.8473137,1506
와룡,소공원,서울특별시 구로구 온수동 155-3,37.4979921,126.8214922,2500.1
갈매,소공원,서울특별시 구로구 온수동 155-4,37.49669974,126.8228085,3200.1
개봉동과장미,소공원,서울특별시 구로구 개봉동 345-14,37.48810124,126.854735,657.2
무궁화,소공원,서울특별시 구로구 고척동 341-2,37.50495918,126.8650559,1166
구로동(다울),소공원,서울특별시 구로구 구로동 1286-1,37.49253575,126.888217,243.39
현화,소공원,서울특별시 구로구 고척동 342-1,37.50432419,126.8600969,720
개봉,소공원,"서울특별시 구로구 개봉동 492-1,-2",37.49958755,126.849609,3023
천왕역,소공원,서울특별시 구로구 천왕동 13-56,37.48530509,126.8400322,1711.6
꿀벌,어린이공원,서울특별시 양천구 신월4동 531,37.519986,126.842014,1005.2
당곡,어린이공원,서울특별시 양천구 신월4동 542,37.518649,126.840006,1055.3
당뒤,어린이공원,서울특별시 양천구 신월5동 13-1,37.541496,126.828616,1068.8
방아다리,어린이공원,서울특별시 양천구 신월5동 56-1,37.538641,126.828308,927.3
송죽,어린이공원,서울특별시 양천구 신월5동 65,37.539399,126.833858,444.9
신오,어린이공원,서울특별시 양천구 신월5동 73-2,37.538178,126.831469,932.4
강월,어린이공원,서울특별시 양천구 신월6동 1004,37.515639,126.836422,2755.6
강신,어린이공원,서울특별시 양천구 신월6동 1012-2,37.515669,126.838421,1500
아동,어린이공원,서울특별시 양천구 신월7동 922-1,37.523024,126.833504,1500.2
한울,근린공원,서울특별시 양천구 신월7동 956,37.519698,126.832681,15465.4
오솔길,근린공원,서울특별시 양천구 신월7동 977,37.521068,126.836526,18047.2
금실,어린이공원,서울특별시 양천구 신월7동 985,37.518409,126.837199,3378.8
독서,근린공원,서울특별시 양천구 신월7동 987,37.519783,126.834992,19380.8
신월,근린공원,서울특별시 양천구 신월7동 987-2,37.517521,126.833892,33058
곰달래,근린공원,서울특별시 양천구 신월7동 904-1,37.524918,126.833053,12234
양지,근린공원,서울특별시 양천구 신월7동 936,37.522204,126.830867,9013.4
온수도시자연공원,도시농업공원,서울특별시 양천구 신월동 산85-4 일대,37.505895,126.840021,1003471
해태,어린이공원,서울특별시 양천구 신정1동 1017-5,37.521748,126.862147,1046.8
양명,어린이공원,서울특별시 양천구 신정1동 1050-3,37.519271,126.854392,667.4
신트리,근린공원,서울특별시 양천구 신정1동 310-7,37.514686,126.856359,16409.3
꿈나무,어린이공원,서울특별시 양천구 신정1동 311-1,37.517641,126.858518,3148.2
개나리,어린이공원,서울특별시 양천구 신정1동 312-2,37.517709,126.862844,3500
꽃사과,어린이공원,서울특별시 양천구 신정1동 313-2,37.520069,126.864623,1738.6
단지,어린이공원,서울특별시 양천구 신정1동 1033-18,37.519694,126.854131,3997.9
신정,어린이공원,서울특별시 양천구 신정2동 128-198,37.520437,126.874778,487
신세계,어린이공원,서울특별시 양천구 신정2동 119-3,37.521691,126.875895,1674
꽃사슴,어린이공원,서울특별시 양천구 신정3동 1195,37.521702,126.848443,1009.1
학마을,어린이공원,서울특별시 양천구 신정3동 1293-4,37.508919,126.843669,1500
박장,어린이공원,서울특별시 강서구 화곡동 56-25,37.540768,126.849087,929
참새,어린이공원,서울특별시 강서구 화곡동 56-638,37.539725,126.847003,256
한글,어린이공원,서울특별시 강서구 화곡동 56-3,37.538536,126.850451,965
효심,어린이공원,서울특별시 강서구 화곡동 922-10,37.529495,126.840632,1056.5
버들,어린이공원,서울특별시 강서구 화곡동 424-45,37.531101,126.841222,1087.2
필마,어린이공원,서울특별시 강서구 화곡동 355-12,37.531491,126.838820,1615.5
다운,어린이공원,서울특별시 강서구 화곡동 346-26,37.532101,126.844653,1290.6
호돌이,어린이공원,서울특별시 강서구 화곡동 906-26,37.528191,126.846009,811.6
곰돌이,어린이공원,서울특별시 강서구 화곡동 900-46,37.529614,126.845017,1006.9
골말,어린이공원,서울특별시 강서구 화곡동 865-1,37.533313,126.856050,977.9
뜸부기,어린이공원,서울특별시 강서구 화곡동 845-19,37.530115,126.856902,998.4
하마터,어린이공원,서울특별시 강서구 화곡동 883-3,37.530115,126.853739,1026.8
바탕골,어린이공원,서울특별시 강서구 화곡동 1016-34,37.544700,126.834711,976.6
미리내,어린이공원,서울특별시 강서구 화곡동 1008-32,37.547649,126.834751,967.5
수명산,어린이공원,서울특별시 강서구 화곡동 1044-31,37.540958,126.834336,984.9
대원,어린이공원,서울특별시 강서구 화곡동 1022,37.544928,126.835911,276.9
천사,어린이공원,서울특별시 강서구 화곡동 1139-1,37.546830,126.833001,2395.2
두레,어린이공원,서울특별시 강서구 화곡동 792-9,37.531104,126.859414,986.1
달빛,어린이공원,서울특별시 강서구 화곡동783-1,37.531248,126.862932,976.2
무지개,어린이공원,서울특별시 강서구 화곡동806-10,37.533937,126.861301,976.2
능골,어린이공원,서울특별시 강서구 화곡동468-1,37.536752,126.855316,997.2
개웅,어린이공원,서울특별시 구로구 개봉동 340-8,37.489928,126.852866,1797.4
소막골,어린이공원,서울특별시 구로구 개봉동 271-17,37.48853123,126.852386,516
절골,어린이공원,서울특별시 구로구 개봉동 312-25,37.482821,126.851652,369
가린열,어린이공원,서울특별시 구로구 개봉동 458-4,37.500611,126.8542042,332.9
오금,어린이공원,서울특별시 구로구 고척동 57-22,37.505038,126.866221,348
능골,어린이공원,서울특별시 구로구 고척동 220-3,37.506852,126.854254,357
오동,근린공원,서울특별시 성북구 하월곡동 산2-1,37.6106462838,127.0404131369,233989.7
숭인,근린공원,서울특별시 성북구 보문동6가 산14-6,37.577699791,127.017864069,5332.6
온수(반달지구),근린공원,서울특별시 구로구 오류동 18-141,37.49947855,126.8418368,1529.2
온수(궁동지구),근린공원,서울특별시 구로구 오류동 산4,37.49780089,126.8375987,868
온수(벽산지구),근린공원,서울특별시 구로구 온수동 9-44,37.49459859,126.8244691,26074.7
온수(온수골지구),근린공원,서울특별시 구로구 온수동 산4-25,37.4940823,126.821833,7985.3
온수(온수체육지구),근린공원,서울특별시 구로구 온수동 산10-4,37.49330391,126.8193736,17413.2
고척,근린공원,서울특별시 구로구 고척동 산9-14,37.50658242,126.8532783,108120
계남,근린공원,서울특별시 구로구 고척동 산8,37.509285,126.850122,158814
개웅산,근린공원,서울특별시 구로구 개봉동 산53-3,37.48690364,126.8471261,411972
천왕(시)(천왕골),근린공원,서울특별시 구로구 천왕동 173,37.48261513,126.8337054,9908
천왕(시)(항골),근린공원,서울특별시 구로구 항동 147-2,37.47854975,126.8290997,52032.4
천왕(구),근린공원,서울특별시 구로구 천왕동 276,37.4764232,126.8417584,33677
연지,근린공원,서울특별시 구로구 천왕동 274-2,37.47965771,126.8379653,44478
봉화대,근린공원,서울특별시 구로구 천왕동 산13-1,37.48469858,126.8424192,60975
구로,근린공원,서울특별시 구로구 구로동 102,37.49748278,126.8896027,7901
신도림테크노,근린공원,서울특별시 구로구 구로동 3-33,37.50811753,126.8908707,10482
덕의,근린공원,서울특별시 구로구 고척동 339-4,37.50702571,126.8558381,5565
항동 2호,근린공원,서울특별시 구로구 항동 76-1,37.48192505,126.826833,14425.6
항동 3호,근린공원,서울특별시 구로구 항동 산50-2,37.4751259,126.8154416,12549.5
항동 4호,근린공원,서울특별시 구로구 항동 산50-3,37.47418114,126.8176643,14084.4
항동,근린공원,서울특별시 구로구 오류동 산45-5,37.4892532223,126.8273744799,10701
대성디큐브시티,문화공원,서울특별시 구로구 신도림동 692-1,37.50923794,126.8902377,3322
오류역,문화공원,서울특별시 구로구 오류동 299-29,37.49463217,126.8455221,7510
고척,문화공원,서울특별시 구로구 고척동 100,37.49813087,126.8585712,3733
항동,체육공원,서울특별시 구로구 항동 162,37.47613508,126.8220008,12813
개봉,기타,서울특별시 구로구 개봉동 492-1,37.49958755,126.849609,3684.6
양남어린이공원,어린이공원,서울특별시 영등포구 양평동1가 205,37.523205,126.888303,1467
산성어린이공원,어린이공원,서울특별시 영등포구 대림동 752-60,37.49697742,126.902594,413
다사랑어린이공원,어린이공원,서울특별시 영등포구 대림동 703-6,37.492834,126.899215,1632
고추말어린이공원,어린이공원,서울특별시 영등포구 도림동 23-1,37.511577,126.9070507,3071
대림어린이공원,어린이공원,서울특별시 영등포구 대림동 870,37.491332,126.903016,6969
신사근린공원,근린공원,서울특별시 강남구 압구정동 422,37.526708,127.0212651,6800
대청근린공원,근린공원,서울특별시 강남구 일원동 621,37.49319912,127.0830019,14089.1
늘푸른근린공원,근린공원,서울특별시 강남구 일원동 690,37.48951135,127.0773393,11410.3
개포서근린공원,근린공원,서울특별시 강남구 개포동 180,37.4885944,127.0635583,11219.2
개포동근린공원,근린공원,서울특별시 강남구 개포동 182-1,37.48970641,127.0682905,9705.6
대치근린공원,근린공원,서울특별시 강남구 대치동 512,37.495123,127.0699032,10408.9
늘벗근린공원,근린공원,서울특별시 강남구 대치동 501,37.48928087,127.0563303,19812.3
독골근린공원,근린공원,서울특별시 강남구 도곡동 461,37.484552,127.0468249,10022.9
포이근린공원,근린공원,서울특별시 강남구 개포동 1239-21,37.47967612,127.0447815,16811.4
청룡근린공원,근린공원,서울특별시 강남구 개포동 649-1,37.48528514,127.0537972,9367
배밭근린공원,근린공원,서울특별시 강남구 개포동 181,37.48821488,127.0594681,11627.2
학여울근린공원,근린공원,서울특별시 강남구 개포동 183-1,37.48970641,127.0682905,12505.6
청수근린공원,근린공원,서울특별시 강남구 청담동 134-13,37.523249,127.0584463,17402
청담근린공원,근린공원,서울특별시 강남구 청담동 66,37.52152002,127.0522736,59347
한티근린공원,근린공원,서울특별시 강남구 대치동 212-1,37.49524119,127.0622107,19200
개포근린공원,근린공원,서울특별시 강남구 개포동 139,37.4830336,127.063861,90063.9
달터근린공원,근린공원,서울특별시 강남구 개포동 156,37.485434,127.0596369,232078.2
대진근린공원,근린공원,서울특별시 강남구 개포동 13-1,37.496049,127.0788531,13568.4
온수(잣절지구),근린공원,서울특별시 구로구 개봉동 45-2,37.5019961685,126.8397231408,77320.6
샘  터,어린이공원,서울특별시 중랑구 면목동 656,37.5730300000,127.0834002000,1591.7
송  계,어린이공원,서울특별시 중랑구 면목동 42-1,37.5892198400,127.0956963000,1019.5
소  파,어린이공원,서울특별시 중랑구 면목동 86-3,37.5914818800,127.0925459000,1015.5
섬  들,어린이공원,서울특별시 중랑구 면목동 178-19,37.5881687900,127.0769075000,1005
한  신,어린이공원,서울특별시 중랑구 면목동 30-38,37.5870182700,127.1003895000,995.4
